Chavantes,3557204,35,98299601
Chaval,2303907,20,20098605
Charrua,4305371,6,966401786
Charqueadas,4305355,53,74716152
Charqueada,3511706,55,16674488
Chapecó,4204202,92,44900342
Chapadinha,2103208,14,5556203
Chapadão do Sul,5002951,21,7338199
Chapadão do Lageado,4204194,65,65424353
Chapadão do Céu,5205471,47,2401695
Chapada Gaúcha,3116159,24,2596876
Chapada dos Guimarães,5103007,72,74981254
Chapada do Norte,3116100,99,99663396
Chapada de Areia,1704600,24,1953442
Chapada da Natividade,1705102,28,2515708
Chapada,4305306,40,2206385
Chalé,3116001,42,70040495
Chácara,3115904,61,69541567
Chã Preta,2701902,50,70667937
Chã Grande,2604502,4,16704516
Chã de Alegria,2604403,33,605258
Cezarina,5205455,12,97394482
Céu Azul,4105300,16,43938482
Cesário Lange,3511607,50,44757405
Cerro Negro,4204178,30,75374872
Cerro Largo,4305207,36,74487594
Cerro Grande do Sul,4305173,91,73372538
Cerro Grande,4305157,38,12337907
Cerro Corá,2402709,11,70896215
Cerro Branco,4305132,47,71469959
Cerro Azul,4105201,6,83759583
Cerrito,4305124,24,82505802
Cerquilho,3511508,99,77210239
Cerqueira César,3511409,68,56626087
Ceres,5205406,15,76593015
Cerejeiras,1100056,15,85540937
Centro Novo do Maranhão,2103174,49,23766364
Centro do Guilherme,2103158,22,42259948
Centralina,3115805,0,617796141
Central do Maranhão,2103125,89,12643494
Central de Minas,3115706,65,47262125
Central,2907608,14,78577747
Centenário do Sul,4105102,65,82137846
Centenário,1704105,84,45287138
Centenário,4305116,89,49852373
Celso Ramos,4204152,7,543538666
Cedro do Abaeté,3115607,35,31922864
Cedro de São João,2801603,4,893115228
Cedro,2303808,97,36250361
Cedro,2604304,8,613776162
Cedral,2103109,17,68930253
Cedral,3511300,16,13150698
Ceará-Mirim,2402600,47,39629127
Caxingó,2202653,20,89840575
Caxias do Sul,4305108,3,489253761
Caxias,2103000,18,59379319
Caxambu do Sul,4204103,99,70741974
Caxambu,3115508,96,60629887
Cavalcante,5205307,94,19697714
Caucaia,2303709,50,31767295
Catuti,3115474,18,50205402
Caturité,2504355,64,27601327
Caturama,2907558,20,80071331
Caturaí,5205208,74,88438148
Catunda,2303659,95,81155325
Catuji,3115458,91,95095317
Catuípe,4305009,61,61080185
Catu,2907509,99,88006641
Catolé do Rocha,2504306,19,35510929
Catolândia,2907400,78,75755147
Catingueira,2504207,5,385576755
Catiguá,3511201,9,140571501
Catende,2604205,2,580102772
Catas Altas da Noruega,3115409,23,62223724
Catas Altas,3115359,45,68519876
Catarina,2303600,7,872702917
Catanduvas,4105003,60,92919442
Catanduvas,4204004,12,26214857
Catanduva,3511102,34,32849008
Catalão,5205109,41,35670864
Cataguases,3115300,46,67133834
Castro Alves,2907301,25,46895056
Castro,4104907,28,62714505
Castilho,3511003,14,21137512
Castelo do Piauí,2202604,83,35843647
Castelo,3201407,70,556154
Castelândia,5205059,39,23358107
Castanheiras,1100908,82,87487452
Castanheira,5102850,69,19322796
Castanhal,1502400,45,99451445
Cassilândia,5002902,81,63167773
Cássia dos Coqueiros,3510906,62,43099419
Cássia,3115102,83,40574671
Casserengue,2504157,87,1200715
Casinhas,2604155,81,72558215
Casimiro de Abreu,3301306,69,55787
Caseiros,4304952,94,92216454
Caseara,1703909,1,133215955
Cascavel,2303501,56,78601148
Cascavel,4104808,37,82494534
Cascalho Rico,3115003,20,69555592
Casca,4304903,72,34404764
Casa Nova,2907202,19,1742022
Casa Grande,3114907,75,52544561
Casa Branca,3510807,77,64242986
Carvalhos,3114808,42,11666678
Carvalhópolis,3114709,58,45145097
Carutapera,2102903,48,68690553
Caruaru,2604106,69,414366
Carrasco Bonito,1703891,93,57698409
Carrapateira,2504108,55,36741938
Carrancas,3114600,56,60373936
Carpina,2604007,68,60438073
Carolina,2102804,14,19979897
Caroebe,1400233,97,48223262
Carneiros,2701803,40,63528033
Carneirinho,3114550,76,13232243
Carnaubeira da Penha,2603926,85,40986506
Carnaubal,2303402,90,48916583
Carnaubais,2402501,97,23308893
Carnaúba dos Dantas,2402402,11,2739805
Carnaíba,2603900,8,398521998
Carmópolis de Minas,3114501,63,77179009
Carmópolis,2801504,30,78124947
Carmolândia,1703883,98,96373419
Carmo do Rio Verde,5205000,29,70251191
Carmo do Rio Claro,3114402,40,37136743
Carmo do Paranaíba,3114303,61,67549455
Carmo do Cajuru,3114204,23,23075488
Carmo de Minas,3114105,43,28046304
Carmo da Mata,3114006,28,85001706
Carmo da Cachoeira,3113909,41,7666127
Carmo,3301207,39,40830035
Carmésia,3113800,22,3678032
Carlos Gomes,4304853,62,2981764
Carlos Chagas,3113701,19,29293584
Carlos Barbosa,4304804,79,53544293
Carlópolis,4104709,0,80528878
Carlinda,5102793,77,13699129
Cariús,2303303,34,43609961
Caririaçu,2303204,12,46774741
Cariri do Tocantins,1703867,74,75722675
Cariré,2303105,30,78307108
Carira,2801405,49,69010937
Carinhanha,2907103,57,64059268
Caridade do Piauí,2202554,9,855084827
Caridade,2303006,61,3516685
Cariacica,3201308,50,5491583
Careiro da Várzea,1301159,54,31326144
Careiro,1301100,57,62197878
Careaçu,3113602,14,86734062
Cardoso Moreira,3301157,93,93951804
Cardoso,3510708,89,17222616
Cardeal da Silva,2907004,18,66666112
Carbonita,3113503,56,14361891
Carazinho,4304705,36,43032978
Caravelas,2906907,32,94317881
Caraúbas do Piauí,2202539,31,6642602
Caraúbas,2402303,28,68580431
Caraúbas,2504074,29,35637725
Carauari,1301001,90,6799611
Caratinga,3113404,30,31931092
Carapicuíba,3510609,68,74374157
Carapebus,3300936,29,44952901
Carangola,3113305,12,45398546
Carandaí,3113206,30,9726347
Caranaíba,3113107,13,64219372
Carambeí,4104659,94,59974811
Caraíbas,2906899,96,40806426
Caraí,3113008,16,40829052
Caraguatatuba,3510500,77,5986212
Caracol,2202505,44,1276993
Caracol,5002803,96,30262473
Caracaraí,1400209,40,87019613
Caraá,4304713,30,78322086
Caputira,3112901,97,51785289
Capoeiras,2603801,2,806498393
Capixaba,1200179,20,90000652
Capivari do Sul,4304671,1,186803231
Capivari de Baixo,4203956,39,14781861
Capivari,3510401,80,76887663
Capitólio,3112802,32,46761868
Capitão Poço,1502301,84,67418603
Capitão Leônidas Marques,4104600,51,35038528
Capitão Gervásio Oliveira,2202455,5,967711252
Capitão Enéas,3112703,26,22347314
Capitão de Campos,2202406,95,9198727
Capitão Andrade,3112653,85,506875
Capitão,4304697,15,15191831
Capistrano,2302909,43,90462584
Capinzal do Norte,2102754,55,7131016
Capinzal,4203907,86,8473962
Capinópolis,3112604,48,95105941
Capim Grosso,2906873,97,93855207
Capim Branco,3112505,52,78114923
Capim,2504033,5,856450491
Capetinga,3112406,14,47178522
Capelinha,3112307,31,84587957
Capela Nova,3112208,19,98410307
Capela do Alto Alegre,2906857,27,75906898
Capela do Alto,3510302,20,20996774
Capela de Santana,4304689,19,48151519
Capela,2701704,67,19522104
Capela,2801306,83,36792411
Caparaó,3112109,65,2632102
Capão do Leão,4304663,80,34565543
Capão do Cipó,4304655,21,35546138
Capão da Canoa,4304630,88,356011
Capão Bonito do Sul,4304622,67,31525225
Capão Bonito,3510203,47,54487386
Capão Alto,4203253,31,98378683
Capanema,1502202,13,90675971
Capanema,4104501,55,9445539
Canutama,1300904,67,5005304
Canudos do Vale,4304614,14,21307409
Canudos,2906824,4,151571138
Canto do Buriti,2202307,30,65887921
Cantanhede,2102705,5,486063008
Cantagalo,3112059,53,87240272
Cantagalo,3301108,73,85779593
Cantagalo,4104451,52,1127483
Cantá,1400175,15,78014646
Cansanção,2906808,99,64985211
Canoinhas,4203808,2,601074756
Canoas,4304606,78,13922148
Canitar,3510153,56,10999712
Canindé de São Francisco,2801207,49,34316562
Canindé,2302800,70,96615281
Canhotinho,2603702,12,96582605
Canhoba,2801108,38,45388574
Canguçu,4304507,79,63886096
Canguaretama,2402204,57,89454479
Canelinha,4203709,3,808486909
Canela,4304408,48,81746264
Candói,4104428,83,8904478
Candiota,4304358,20,7454895
Cândido Sales,2906709,6,10022546
Cândido Rodrigues,3510104,54,39191629
Cândido Mota,3510005,58,70818988
Cândido Mendes,2102606,79,41453369
Cândido Godói,4304309,2,431556167
Cândido de Abreu,4104402,26,52243062
Candiba,2906600,41,84848358
Candelária,4304200,24,35377173
Candeias do Jamari,1100809,52,76831265
Candeias,2906501,50,34950013
Candeias,3112000,10,46206121
Candeal,2906402,41,70419552
Canavieiras,2906303,38,90959727
Canavieira,2202251,89,37058145
Canas,3509957,69,62299724
Canarana,2906204,13,48033962
Canarana,5102702,75,93804555
Canápolis,2906105,24,5677406
Canápolis,3111804,28,2512576
Canapi,2701605,5,147308642
Cananéia,3509908,12,21640396
Canabrava do Norte,5102694,60,38580487
Canaã dos Carajás,1502152,0,895998934
Canaã,3111705,95,88123387
Cana Verde,3111903,0,79320877
Camutanga,2603603,8,556487143
Campos Verdes,5204953,56,9449855
Campos Sales,2302701,54,5796522
Campos Novos Paulista,3509809,77,18361878
Campos Novos,4203600,65,4228081
Campos Lindos,1703842,6,741849351
Campos Gerais,3111606,69,4563469
Campos dos Goytacazes,3301009,23,67104687
Campos do Jordão,3509700,98,3020885
Campos de Júlio,5102686,60,2227671
Campos Borges,4304101,53,52317233
Campos Belos,5204904,0,919538055
Campos Altos,3111507,40,89763574
Campo Verde,5102678,25,94063504
Campo Redondo,2402105,95,93203341
Campo Novo do Parecis,5102637,65,48453707
Campo Novo de Rondônia,1100700,58,32618897
Campo Novo,4304002,37,17237183
Campo Mourão,4104303,49,28185669
Campo Maior,2202208,22,80464587
Campo Magro,4104253,98,23009528
Campo Limpo Paulista,3509601,51,62768407
Campo Limpo de Goiás,5204854,2,18200338
Campo Largo do Piauí,2202174,68,46001397
Campo Largo,4104204,1,78248889
Campo Grande do Piauí,2202133,63,42820482
Campo Grande,2701506,28,89693122
Campo Grande,5002704,96,10593164
Campo Formoso,2906006,50,11301547
Campo Florido,3111408,6,262887791
Campo Erê,4203501,49,68928083
Campo do Tenente,4104105,26,94293665
Campo do Meio,3111309,89,21721657
Campo do Brito,2801009,92,66556691
Campo Bonito,4104055,73,84253007
Campo Bom,4303905,10,23075671
Campo Belo do Sul,4203402,26,91034456
Campo Belo,3111200,80,98676867
Campo Azul,3111150,15,513029
Campo Alegre do Fidalgo,2202117,12,39591537
Campo Alegre de Lourdes,2905909,5,930157056
Campo Alegre de Goiás,5204805,35,889418
Campo Alegre,2701407,25,93249581
Campo Alegre,4203303,44,95940173
Campinorte,5204706,32,74388538
Campinas do Sul,4303806,29,45601206
Campinas do Piauí,2202109,59,4645827
Campinas,3509502,55,98532136
Campinápolis,5102603,23,53326818
Campinaçu,5204656,91,94490533
Campina Verde,3111101,71,39541092
Campina Grande do Sul,4104006,3,503866972
Campina Grande,2504009,89,77965076
Campina do Simão,4103958,6,22238602
Campina do Monte Alegre,3509452,23,94655156
Campina das Missões,4303707,79,92706078
Campina da Lagoa,4103909,34,27820062
Campestre do Maranhão,2102556,96,83071081
Campestre de Goiás,5204607,32,57363004
Campestre da Serra,4303673,39,4697874
Campestre,2701357,50,55579211
Campestre,3111002,53,52189773
Campanha,3110905,3,59391623
Campanário,3110806,20,22088156
Camocim de São Félix,2603504,43,38554929
Camocim,2302602,47,524955
Cametá,1502103,43,60984533
Cambuquira,3110707,88,6768495
Cambuí,3110608,99,78815403
Cambuci,3300902,6,467900722
Camboriú,4203204,65,30921934
Cambira,4103800,25,99108744
Cambé,4103701,22,75128607
Cambará do Sul,4303608,88,4753074
Cambará,4103602,92,30087334
Camargo,4303558,14,59198937
Camaragibe,2603454,86,91229457
Camaquã,4303509,66,86457888
Camapuã,5002605,93,15732106
Camanducaia,3110509,6,252159895
Camamu,2905800,85,13354866
Camalaú,2503902,80,56126889
Camacho,3110400,87,96996744
Camaçari,2905701,73,84242561
Camacan,2905602,82,47391028
Calumbi,2603405,31,91456482
Calmon,4203154,49,33695729
Califórnia,4103503,65,56094478
Caldeirão Grande do Piauí,2202091,61,20248083
Caldeirão Grande,2905503,38,98440327
Caldazinha,5204557,89,35959921
Caldas Novas,5204508,51,70555611
Caldas Brandão,2503803,99,50419311
Caldas,3110301,56,15306094
Calçoene,1600204,63,44702328
Calçado,2603306,17,38423269
Cajuru,3509403,99,9437341
Cajuri,3110202,81,92055621
Cajueiro da Praia,2202083,68,47332683
Cajueiro,2701308,77,23198004
Cajobi,3509304,44,5270865
Cajazeirinhas,2503753,70,78315326
Cajazeiras do Piauí,2202075,66,52523877
Cajazeiras,2503704,68,93149561
Cajati,3509254,37,33523561
Cajari,2102507,67,18659622
Cajapió,2102408,78,60074131
Cajamar,3509205,31,80748912
Caiuá,3509106,93,85825671
Cairu,2905404,22,5134813
Caieiras,3509007,49,658832
Caicó,2402006,45,81212086
Caiçara do Rio do Vento,2401909,72,86965747
Caiçara do Norte,2401859,28,27148028
Caiçara,2503605,98,213267
Caiçara,4303400,11,38781229
Caibi,4203105,95,30500994
Caibaté,4303301,48,71354606
Caiapônia,5204409,97,92013656
Caiana,3110103,29,6579719
Caiabu,3508900,37,84417923
Cafezal do Sul,4103479,10,51331786
Cafelândia,3508801,22,19047758
Cafelândia,4103453,1,563402156
Cafeara,4103404,51,91912944
Cafarnaum,2905305,31,63849199
Caetité,2905206,39,42185406
Caetés,2603207,42,95698897
Caeté,3110004,68,42933551
Caetanos,2905156,34,63793426
Caetanópolis,3109907,19,12501082
Caém,2905107,54,8990893
Caculé,2905008,0,326761977
Caçu,5204300,23,31969512
Caconde,3508702,40,41050426
Cacoal,1100049,14,29238823
Cacique Doble,4303202,53,76589134
Cacimbinhas,2701209,81,11903655
Cacimbas,2503555,75,741135
Cacimba de Dentro,2503506,53,52326405
Cacimba de Areia,2503407,6,934672273
Cachoeiro de Itapemirim,3201209,66,19167885
Cachoeirinha,1703826,46,37792541
Cachoeirinha,2603108,92,67776699
Cachoeirinha,4303103,90,22867719
Cachoeiras de Macacu,3300803,95,22096132
Cachoeira Paulista,3508603,83,189792
Cachoeira Grande,2102374,75,67937546
Cachoeira Dourada,3109808,93,92528605
Cachoeira Dourada,5204250,47,42264423
Cachoeira dos Índios,2503308,69,83883322
Cachoeira do Sul,4303004,42,34790461
Cachoeira do Piriá,1501956,24,80789359
Cachoeira do Arari,1502004,6,62535939
Cachoeira de Pajeú,3102704,1,260690793
Cachoeira de Minas,3109709,28,64334012
Cachoeira de Goiás,5204201,49,87801156
Cachoeira da Prata,3109600,98,78146453
Cachoeira Alta,5204102,79,44458544
Cachoeira,2904902,2,409078052
Cáceres,5102504,0,116866125
Cacequi,4302907,85,21822063
Cacaulândia,1100601,39,9734471
Caçapava do Sul,4302808,98,31549738
Caçapava,3508504,92,3380083
Caçador,4203006,71,20146498
Cabrobó,2603009,95,86969191
Cabreúva,3508405,27,89643446
Cabrália Paulista,3508306,98,58028479
Cabo Verde,3109501,56,78538807
Cabo Frio,3300704,29,9675659
Cabo de Santo Agostinho,2602902,17,50279559
Cabixi,1100031,86,94631895
Cabedelo,2503209,54,6890036
Cabeceiras do Piauí,2202059,4,148723489
Cabeceiras,5204003,96,159116
Cabeceira Grande,3109451,24,56270041
Cabaceiras do Paraguaçu,2904852,31,54621803
Cabaceiras,2503100,96,84648474
Caatiba,2904803,44,53801561
Caarapó,5002407,96,85854922
Caaporã,2503001,55,48451562
Caapiranga,1300839,75,647229
Butiá,4302709,61,13348955
Buritizeiro,3109402,67,2557622
Buritizal,3508207,30,84990891
Buritis,1100452,43,9186778
Buritis,3109303,89,39257554
Buritirana,2102358,47,33175416
Buritirama,2904753,73,7528665
Buritinópolis,5203962,84,94619595
Buriticupu,2102325,87,83994817
Buriti dos Montes,2202026,99,51731705
Buriti dos Lopes,2202000,38,2977705
Buriti do Tocantins,1703800,88,22560317
Buriti de Goiás,5203939,23,93214911
Buriti Bravo,2102309,25,51905568
Buriti Alegre,5203906,90,835111
Buriti,2102200,24,36541444
Buritama,3508108,81,36308623
Buri,3508009,11,40995628
Bujaru,1501907,37,3524244
Bujari,1200138,0,18490454
Buíque,2602803,86,26418459
Bugre,3109253,41,2792615
Buerarema,2904704,89,37667825
Buenos Aires,2602704,79,74345377
Buenópolis,3109204,67,17390424
Bueno Brandão,3109105,33,82460053
Brusque,4202909,74,90894182
Brunópolis,4202875,68,50350492
Brumado,2904605,2,591581174
Brumadinho,3109006,39,85540899
Brotas de Macaúbas,2904506,63,99973374
Brotas,3507902,14,26105642
Brodowski,3507803,42,83337284
Brochier,4302659,77,28077465
Britânia,5203807,45,63425891
Breves,1501808,98,63453117
Breu Branco,1501782,30,7858579
Brejolândia,2904407,39,1225991
Brejões,2904308,32,60754883
Brejo Santo,2302503,22,990672
Brejo Grande do Araguaia,1501758,40,48112735
Brejo Grande,2800704,84,91573482
Brejo dos Santos,2502904,59,7266587
Brejo do Piauí,2201988,39,5440702
Brejo do Cruz,2502805,10,57569232
Brejo de Areia,2102150,74,22387823
Brejo da Madre de Deus,2602605,92,9066636
Brejo Alegre,3507753,63,93041976
Brejo,2102101,36,1357086
Brejinho de Nazaré,1703701,18,53393226
Brejinho,2401800,4,274784431
Brejinho,2602506,49,78425724
Brejetuba,3201159,91,1229617
Brejão,2602407,74,2833039
Brazabrantes,5203609,64,2437666
Braúnas,3108800,57,3815898
Braúna,3507704,33,74496671
Brasópolis,3108909,9,110706503
Brasnorte,5101902,78,17750075
Brasília de Minas,3108602,68,10030748
Brasília,5300108,32,85619788
Brasileira,2201960,61,78354423
Brasiléia,1200104,94,2120027
Brasilândia do Tocantins,1703602,82,83805792
Brasilândia do Sul,4103370,80,49410747
Brasilândia de Minas,3108552,54,69468658
Brasilândia,5002308,14,48621105
Brasil Novo,1501725,44,98923822
Brás Pires,3108701,34,14755225
Branquinha,2701100,28,953138
Braganey,4103354,64,5118219
Bragança Paulista,3507605,52,8934262
Bragança,1501709,98,79673608
Braga,4302600,91,93049409
Braço do Trombudo,4202859,39,30216336
Braço do Norte,4202800,76,69016632
Bozano,4302584,67,52987423
Botuverá,4202701,36,77212319
Botuporã,2904209,61,33504396
Botumirim,3108503,98,80362413
Botucatu,3507506,3,940541245
Botelhos,3108404,27,43420768
Bossoroca,4302501,6,28864749
Borrazópolis,4103305,88,65988134
Borebi,3507456,68,87725263
Borda da Mata,3108305,30,58472714
Borborema,2502706,34,60776954
Borborema,3507407,5,18250802
Borba,1300805,76,26451248
Boracéia,3507308,94,38281701
Borá,3507209,41,95496968
Boquira,2904100,64,62391984
Boquim,2800670,33,28684633
Boqueirão do Piauí,2201945,46,12606053
Boqueirão do Leão,4302451,98,85761782
Boqueirão,2502508,43,16448006
Bonópolis,5203575,21,5685286
Bonito de Santa Fé,2502409,24,32984074
Bonito de Minas,3108255,48,19296479
Bonito,1501600,52,21906299
Bonito,2602308,3,796847269
Bonito,2904050,94,3741298
Bonito,5002209,1,165957902
Boninal,2904001,27,5999874
Bonfinópolis de Minas,3108206,48,91633771
Bonfinópolis,5203559,18,33174606
Bonfim do Piauí,2201929,33,25662959
Bonfim,1400159,57,8063844
Bonfim,3108107,26,24066856
Bombinhas,4202453,99,50706612
Bom Sucesso do Sul,4103222,84,63934574
Bom Sucesso de Itararé,3507159,23,85255267
Bom Sucesso,2502300,22,57505137
Bom Sucesso,3108008,82,54573676
Bom Sucesso,4103206,5,109249095
Bom Retiro do Sul,4302402,62,26903198
Bom Retiro,4202602,69,5389683
Bom Repouso,3107901,78,50100616
Bom Progresso,4302378,76,26855956
Bom Princípio do Piauí,2201919,24,16481171
Bom Princípio,4302352,45,92460237
Bom Lugar,2102077,27,82983975
Bom Jesus dos Perdões,3507100,76,90828745
Bom Jesus do Tocantins,1501576,36,12235596
Bom Jesus do Tocantins,1703305,72,38520292
Bom Jesus do Sul,4103156,93,55392383
Bom Jesus do Oeste,4202578,89,86084141
Bom Jesus do Norte,3201100,66,29632118
Bom Jesus do Itabapoana,3300605,71,1875771
Bom Jesus do Galho,3107802,94,14620067
Bom Jesus do Araguaia,5101852,4,949459627
Bom Jesus do Amparo,3107703,50,60084976
Bom Jesus de Goiás,5203500,36,47228467
Bom Jesus das Selvas,2102036,99,655581
Bom Jesus da Serra,2903953,27,92775054
Bom Jesus da Penha,3107604,66,25989517
Bom Jesus da Lapa,2903904,82,95404617
Bom Jesus,2201903,72,3018952
Bom Jesus,2401701,31,70793687
Bom Jesus,2502201,22,91999105
Bom Jesus,4202537,97,9155258
Bom Jesus,4302303,43,3713133
Bom Jardim de Minas,3107505,46,11099361
Bom Jardim de Goiás,5203401,9,938996301
Bom Jardim da Serra,4202503,98,74155658
Bom Jardim,2102002,53,6898467
Bom Jardim,2602209,2,927859463
Bom Jardim,3300506,18,91951976
Bom Despacho,3107406,48,88110277
Bom Conselho,2602100,0,926750237
Boituva,3507001,85,54297348
Bofete,3506904,95,89974156
Bodoquena,5002159,88,1980181
Bodocó,2602001,34,46319688
Bodó,2401651,89,95109522
Bocaiúva do Sul,4103107,21,75408036
Bocaiúva,3107307,78,42870734
Bocaina do Sul,4202438,60,68500319
Bocaina de Minas,3107208,68,4173199
Bocaina,2201804,93,96864287
Bocaina,3506805,27,34963482
Boca do Acre,1300706,17,89938035
Boca da Mata,2701001,36,50197332
Boa Vista do Tupim,2903805,62,18232372
Boa Vista do Sul,4302253,47,68449804
Boa Vista do Ramos,1300680,34,61015117
Boa Vista do Incra,4302238,34,24432544
Boa Vista do Gurupi,2101970,51,5218931
Boa Vista do Cadeado,4302220,34,85641924
Boa Vista do Buricá,4302204,90,99317386
Boa Vista das Missões,4302154,32,18546634
Boa Vista da Aparecida,4103057,56,1616439
Boa Vista,1400100,0,698537481
Boa Vista,2502151,43,9725199
Boa Viagem,2302404,64,76467128
Boa Ventura de São Roque,4103040,73,86798149
Boa Ventura,2502102,40,72274033
Boa Nova,2903706,86,57682245
Boa Hora,2201770,13,14955413
Boa Esperança do Sul,3506706,10,85924373
Boa Esperança do Iguaçu,4103024,19,17496303
Boa Esperança,3107109,65,25751786
Boa Esperança,3201001,70,43953905
Boa Esperança,4103008,35,4449118
Blumenau,4202404,92,93794508
Bituruna,4102901,96,47944218
Biritinga,2903607,15,38156471
Biritiba-Mirim,3506607,40,37991745
Birigui,3506508,76,75764629
Biquinhas,3107000,29,39052851
Bilac,3506409,38,1483617
Biguaçu,4202305,84,39653003
Bicas,3106903,26,9949005
Bias Fortes,3106804,41,82698047
Bezerros,2601904,43,37364208
Betim,3106705,84,27228377
Betânia do Piauí,2201739,82,23310842
Betânia,2601805,37,90863653
Beruri,1300631,85,99245906
Bertópolis,3106606,74,30924219
Bertolínia,2201705,60,84208454
Bertioga,3506359,45,69748131
Bernardo Sayão,1703206,98,27413785
Bernardo do Mearim,2101939,57,5960238
Bernardino de Campos,3506300,76,2191486
Bernardino Batista,2502052,8,957519881
Berizal,3106655,98,53797945
Berilo,3106507,3,66541543
Bequimão,2101905,85,55127061
Bento Gonçalves,4302105,17,91069877
Bento Fernandes,2401602,54,36484013
Bento de Abreu,3506201,13,28652847
Benjamin Constant do Sul,4302055,68,63092002
Benjamin Constant,1300607,15,87978059
Benevides,1501501,13,87045661
Benedito Novo,4202206,87,64993253
Benedito Leite,2101806,70,67830082
Beneditinos,2201606,25,36701948
Belterra,1501451,31,57136496
Belo Vale,3106408,4,401716108
Belo Oriente,3106309,95,90631602
Belo Monte,2700904,3,997264608
Belo Jardim,2601706,22,38117323
Belo Horizonte,3106200,96,285977
Belo Campo,2903508,30,6058258
Belmonte,2903409,51,7753332
Belmonte,4202156,23,69119562
Belmiro Braga,3106101,22,88609155
Belford Roxo,3300456,41,47669046
Belém do São Francisco,2601607,8,1450692
Belém do Piauí,2201572,92,26528088
Belém do Brejo do Cruz,2502003,56,56167745
Belém de Maria,2601508,17,48865314
Belém,1501402,46,20397592
Belém,2501906,28,24261217
Belém,2700805,55,2731778
Belágua,2101731,9,667898134
Bela Vista do Toldo,4202131,84,4659615
Bela Vista do Piauí,2201556,26,38143038
Bela Vista do Paraíso,4102802,88,17036491
Bela Vista do Maranhão,2101772,59,19003564
Bela Vista de Minas,3106002,83,40123014
Bela Vista de Goiás,5203302,82,2129804
Bela Vista da Caroba,4102752,42,39363085
Bela Vista,5002100,25,3754957
Bela Cruz,2302305,9,895687216
Beberibe,2302206,11,33239762
Bebedouro,3506102,6,3281018
Bayeux,2501807,10,385301
Bauru,3506003,82,91400909
Baturité,2302107,34,84327281
Batayporã,5002001,63,31388013
Batatais,3505906,54,90507536
Batalha,2201507,28,39098286
Batalha,2700706,53,17343697
Bataguassu,5001904,18,4173657
Bastos,3505807,34,84798383
Barueri,3505708,25,74844447
Barroso,3105905,9,967941118
Barros Cassal,4302006,32,79083883
Barroquinha,2302057,38,43741472
Barrolândia,1703107,84,88598726
Barrocas,2903276,50,6754274
Barro Preto,2903300,81,5412461
Barro Duro,2201408,86,85898727
Barro Alto,2903235,48,20522804
Barro Alto,5203203,35,93744819
Barro,2302008,58,64264839
Barrinha,3505609,40,69044279
Barretos,3505500,33,10929196
Barreiros,2601409,74,15125118
Barreirinhas,2101707,84,35954212
Barreirinha,1300508,79,7521541
Barreiras do Piauí,2201309,72,1411352
Barreiras,2903201,48,96957934
Barreira,2301950,38,45520623
Barras,2201200,17,94090831
Barracão,4102604,62,53096331
Barracão,4301800,50,27195266
Barra Velha,4202107,39,11803659
Barra Mansa,3300407,31,97309236
Barra Longa,3105707,1,70177539
Barra Funda,4301958,78,12856656
Barra dos Coqueiros,2800605,0,954935032
Barra do Turvo,3505401,11,21056707
Barra do Rocha,2903102,38,82252357
Barra do Rio Azul,4301925,33,4292404
Barra do Ribeiro,4301909,62,23383471
Barra do Quaraí,4301875,42,32215557
Barra do Piraí,3300308,90,5097655
Barra do Ouro,1703073,29,72011711
Barra do Mendes,2903003,81,41753367
Barra do Jacaré,4102703,31,30974253
Barra do Guarita,4301859,56,18107006
Barra do Garças,5101803,74,76521667
Barra do Corda,2101608,71,34091311
Barra do Choça,2902906,49,58484582
Barra do Chapéu,3505351,35,96713796
Barra do Bugres,5101704,24,90862586
Barra de São Miguel,2501708,64,112327
Barra de São Miguel,2700607,12,74077443
Barra de São Francisco,3200904,15,8167963
Barra de Santo Antônio,2700508,36,11322425
Barra de Santana,2501575,81,20000694
Barra de Santa Rosa,2501609,55,43559792
Barra de Guabiraba,2601300,57,3874697
Barra D'Alcântara,2201176,87,2610173
Barra da Estiva,2902807,90,64891987
Barra Bonita,3505302,13,20491507
Barra Bonita,4202099,59,16888318
Barra,2902708,20,3911271
Bariri,3505203,4,952715444
Barcelos,1300409,52,5303223
Barcelona,2401503,46,24087237
Barcarena,1501303,78,52832912
Barbosa Ferraz,4102505,74,60534355
Barbosa,3505104,36,31052553
Barbalha,2301901,60,80455452
Barbacena,3105608,77,40636718
Baraúna,2401453,47,33720065
Baraúna,2501534,72,64957781
Barão do Triunfo,4301750,7,407335868
Barão de Monte Alto,3105509,74,64008157
Barão de Melgaço,5101605,91,41493657
Barão de Grajaú,2101509,96,96037382
Barão de Cotegipe,4301701,97,23625991
Barão de Cocais,3105400,13,3057245
Barão de Antonina,3505005,67,68643439
Barão,4301651,42,48003891
Banzaê,2902658,58,24054728
Bannach,1501253,28,30985793
Bandeirantes do Tocantins,1703057,23,48012621
Bandeirantes,4102406,81,61757005
Bandeirantes,5001508,8,814224099
Bandeirante,4202081,87,36383882
Bandeira do Sul,3105301,19,16413258
Bandeira,3105202,25,14173054
Bananeiras,2501500,23,130788
Bananal,3504909,38,48067794
Banabuiú,2301851,60,86752972
Bambuí,3105103,53,99514886
Balsas,2101400,33,10236834
Bálsamo,3504800,91,71075686
Balsa Nova,4102307,96,35522659
Balneário Pinhal,4301636,40,71018368
Balneário Piçarras,4212809,17,53102669
