Santa Rita do Itueto;3159506;5;37014434
Santa Rita do Novo Destino;5219456;95;9874762
Santa Rita do Pardo;5007554;26;66149354
Santa Rita do Passa Quatro;3547502;68;3750492
Santa Rita do Sapucaí;3159605;28;75800706
Santa Rita do Tocantins;1718899;83;85234716
Santa Rita do Trivelato;5107768;27;6947557
Santa Rosa;4317202;95;55312963
Santa Rosa da Serra;3159704;89;4410627
Santa Rosa de Goiás;5219506;94;38262356
Santa Rosa de Lima;2806503;71;689609
Santa Rosa de Lima;4215604;97;19703531
Santa Rosa de Viterbo;3547601;93;27334429
Santa Rosa do Piauí;2209377;27;98437866
Santa Rosa do Purus;1200435;16;24612559
Santa Rosa do Sul;4215653;20;8466241
Santa Rosa do Tocantins;1718907;5;191724854
Santa Salete;3547650;1;995819478
Santa Teresa;3204609;97;37116283
Santa Teresinha;2513802;49;18844323
Santa Teresinha;2928505;94;92472771
Santa Tereza;4317251;52;69359621
Santa Tereza de Goiás;5219605;29;4530386
Santa Tereza do Oeste;4124020;19;21607955
Santa Tereza do Tocantins;1719004;66;35536211
Santa Terezinha;2612802;1;394423234
Santa Terezinha;4215679;11;29206061
Santa Terezinha;5107776;93;51480364
Santa Terezinha de Goiás;5219704;9;264756688
Santa Terezinha de Itaipu;4124053;67;7799009
Santa Terezinha do Progresso;4215687;52;16031818
Santa Terezinha do Tocantins;1720002;1;1986534
Santa Vitória;3159803;93;51917911
Santa Vitória do Palmar;4317301;5;904735442
Santaluz;2928000;46;88642485
Santana;1600600;87;21527962
Santana;2928208;55;36834611
Santana da Boa Vista;4317004;44;23394097
Santana da Ponte Pensa;3547205;61;15218593
Santana da Vargem;3158300;40;36456318
Santana de Cataguases;3158409;54;28437436
Santana de Mangueira;2513505;91;35022704
Santana de Parnaíba;3547304;19;44021127
Santana de Pirapama;3158508;53;36023209
Santana do Acaraú;2312007;79;94154131
Santana do Araguaia;1506708;39;92957326
Santana do Cariri;2312106;5;623125548
Santana do Deserto;3158607;47;58748472
Santana do Garambéu;3158706;18;20881386
Santana do Ipanema;2708006;62;83302209
Santana do Itararé;4124004;22;31590507
Santana do Jacaré;3158805;96;5266361
Santana do Manhuaçu;3158904;3;189125213
Santana do Maranhão;2110237;5;624892527
Santana do Matos;2411403;45;2927178
Santana do Mundaú;2708105;27;18490839
Santana do Paraíso;3158953;6;828826297
Santana do Piauí;2209351;23;75680877
Santana do Riacho;3159001;46;43860231
Santana do São Francisco;2806404;91;96592337
Santana do Seridó;2411429;19;54349763
Santana dos Garrotes;2513604;80;58502166
Santana dos Montes;3159100;29;95142308
Santanópolis;2928307;66;29479006
Santarém;1506807;87;14183326
Santarém Novo;1506906;55;61405216
Santiago;4317400;3;304873404
Santiago do Sul;4215695;86;38669897
Santo Afonso;5107263;21;585981
Santo Amaro;2928604;16;20997252
Santo Amaro da Imperatriz;4215703;11;26733156
Santo Amaro das Brotas;2806602;19;7434713
Santo Amaro do Maranhão;2110278;80;11512115
Santo Anastácio;3547700;50;20002529
Santo André;2513851;54;47007924
Santo André;3547809;31;58879836
Santo Ângelo;4317509;73;47330797
Santo Antônio;2411502;88;78113374
Santo Antônio da Alegria;3547908;66;72064463
Santo Antônio da Barra;5219712;65;38324819
Santo Antônio da Patrulha;4317608;51;46254552
Santo Antônio da Platina;4124103;23;32303422
Santo Antônio das Missões;4317707;50;95839027
Santo Antônio de Goiás;5219738;38;91298228
Santo Antônio de Jesus;2928703;15;84400121
Santo Antônio de Lisboa;2209401;91;66340057
Santo Antônio de Pádua;3304706;63;45149232
Santo Antônio de Posse;3548005;55;89067161
Santo Antônio do Amparo;3159902;34;41275544
Santo Antônio do Aracanguá;3548054;48;8805369
Santo Antônio do Aventureiro;3160009;12;6520976
Santo Antônio do Caiuá;4124202;13;19515571
Santo Antônio do Descoberto;5219753;35;49000823
Santo Antônio do Grama;3160108;68;67945492
Santo Antônio do Içá;1303700;77;87759843
Santo Antônio do Itambé;3160207;40;80297654
Santo Antônio do Jacinto;3160306;1;50328249
Santo Antônio do Jardim;3548104;88;31228909
Santo Antônio do Leste;5107792;74;63111112
Santo Antônio do Leverger;5107800;16;41061658
Santo Antônio do Monte;3160405;51;81963311
Santo Antônio do Palma;4317558;84;59302158
Santo Antônio do Paraíso;4124301;19;56182535
Santo Antônio do Pinhal;3548203;68;5879196
Santo Antônio do Planalto;4317756;26;15470428
Santo Antônio do Retiro;3160454;49;97108609
Santo Antônio do Rio Abaixo;3160504;57;1339182
Santo Antônio do Sudoeste;4124400;68;5569348
Santo Antônio do Tauá;1507003;40;92382934
Santo Antônio dos Lopes;2110302;36;7686259
Santo Antônio dos Milagres;2209450;38;9828681
Santo Augusto;4317806;65;72335926
Santo Cristo;4317905;91;20384963
Santo Estêvão;2928802;60;4241545
Santo Expedito;3548302;87;32212028
Santo Expedito do Sul;4317954;3;47860615
Santo Hipólito;3160603;65;17061995
Santo Inácio;4124509;14;61847684
Santo Inácio do Piauí;2209500;48;50160147
Santópolis do Aguapeí;3548401;42;349621
Santos;3548500;3;306507897
Santos Dumont;3160702;27;28640128
São Benedito;2312304;8;85302463
São Benedito do Rio Preto;2110401;58;55260796
São Benedito do Sul;2612901;73;56844619
São Bentinho;2513927;59;40543229
São Bento;2110500;29;35743597
São Bento;2513901;26;2723197
São Bento Abade;3160801;27;54889373
São Bento do Norte;2411601;83;14244506
São Bento do Sapucaí;3548609;84;79179112
São Bento do Sul;4215802;90;92489427
São Bento do Tocantins;1720101;44;44657769
São Bento do Trairí;2411700;34;102066
São Bento do Una;2613008;40;93824048
São Bernardino;4215752;29;1698826
São Bernardo;2110609;93;2720002
São Bernardo do Campo;3548708;44;14361473
São Bonifácio;4215901;33;9774336
São Borja;4318002;82;86482365
São Brás;2708204;10;63581616
São Brás do Suaçuí;3160900;3;464532715
São Braz do Piauí;2209559;78;83881957
São Caetano de Odivelas;1507102;50;16661897
São Caetano do Sul;3548807;44;16519676
São Caitano;2613107;56;75748641
São Carlos;3548906;9;508055932
São Carlos;4216008;15;52079658
São Carlos do Ivaí;4124608;51;15142306
São Cristóvão;2806701;94;264207
São Cristovão do Sul;4216057;25;13166811
São Desidério;2928901;7;639039812
São Domingos;2513968;33;79923777
São Domingos;2806800;1;463030248
São Domingos;2928950;29;92096175
São Domingos;4216107;94;41707602
São Domingos;5219803;45;13478826
São Domingos das Dores;3160959;92;33150593
São Domingos do Araguaia;1507151;78;75556564
São Domingos do Azeitão;2110658;96;51599178
São Domingos do Capim;1507201;18;9097464
São Domingos do Cariri;2513943;27;26204963
São Domingos do Maranhão;2110708;94;50384421
São Domingos do Norte;3204658;97;26335421
São Domingos do Prata;3161007;57;71014653
São Domingos do Sul;4318051;28;22659009
São Felipe;2929107;32;35365021
São Felipe D'Oeste;1101484;96;14806846
São Félix;2929008;12;83799774
São Félix de Balsas;2110807;68;12412685
São Félix de Minas;3161056;67;53752764
São Félix do Araguaia;5107859;59;3918983
São Félix do Coribe;2929057;2;33234478
São Félix do Piauí;2209609;5;94051936
São Félix do Tocantins;1720150;40;24559526
São Félix do Xingu;1507300;42;70422308
São Fernando;2411809;39;4647827
São Fidélis;3304805;92;9147314
São Francisco;2513984;39;16413553
São Francisco;2806909;52;85937276
São Francisco;3161106;53;76350875
São Francisco;3549003;26;80390756
São Francisco de Assis;4318101;23;25261105
São Francisco de Assis do Piauí;2209658;91;40656409
São Francisco de Goiás;5219902;91;69491613
São Francisco de Itabapoana;3304755;3;484390298
São Francisco de Paula;3161205;33;65683665
São Francisco de Paula;4318200;35;77591863
São Francisco de Sales;3161304;37;97622691
São Francisco do Brejão;2110856;36;68563796
São Francisco do Conde;2929206;74;57493076
São Francisco do Glória;3161403;65;85663256
São Francisco do Guaporé;1101492;31;70924713
São Francisco do Maranhão;2110906;33;31554093
São Francisco do Oeste;2411908;43;84084252
São Francisco do Pará;1507409;86;41539252
São Francisco do Piauí;2209708;16;33538634
São Francisco do Sul;4216206;18;57222568
São Gabriel;2929255;34;63801828
São Gabriel;4318309;59;28304242
São Gabriel da Cachoeira;1303809;61;11906097
São Gabriel da Palha;3204708;31;37043547
São Gabriel do Oeste;5007695;82;213367
São Geraldo;3161502;25;1785228
São Geraldo da Piedade;3161601;72;75863226
São Geraldo do Araguaia;1507458;78;3219419
São Geraldo do Baixio;3161650;66;23645822
São Gonçalo;3304904;96;73606351
São Gonçalo do Abaeté;3161700;22;29027026
São Gonçalo do Amarante;2312403;21;39849635
São Gonçalo do Amarante;2412005;80;68540193
São Gonçalo do Gurguéia;2209757;19;62891882
São Gonçalo do Pará;3161809;93;36181192
São Gonçalo do Piauí;2209807;71;50565244
São Gonçalo do Rio Abaixo;3161908;70;9827768
São Gonçalo do Rio Preto;3125507;47;58885394
São Gonçalo do Sapucaí;3162005;1;739382784
São Gonçalo dos Campos;2929305;73;83374566
São Gotardo;3162104;74;28060602
São Jerônimo;4318408;84;38584495
São Jerônimo da Serra;4124707;3;999111093
São João;2613206;78;64928348
São João;4124806;15;38803128
São João Batista;2111003;55;1954923
São João Batista;4216305;13;59101139
São João Batista do Glória;3162203;42;30812787
São João d'Aliança;5220009;52;78329677
São João da Baliza;1400506;99;95793645
São João da Barra;3305000;50;58940905
São João da Boa Vista;3549102;99;85764746
São João da Canabrava;2209856;13;8200969
São João da Fronteira;2209872;15;28207876
São João da Lagoa;3162252;2;659782917
São João da Mata;3162302;55;2571563
São João da Paraúna;5220058;54;59860355
São João da Ponta;1507466;5;931012467
São João da Ponte;3162401;45;58960758
São João da Serra;2209906;70;53812377
São João da Urtiga;4318424;98;61157639
São João da Varjota;2209955;49;96969077
São João das Duas Pontes;3549201;22;63339017
São João das Missões;3162450;73;20387991
São João de Iracema;3549250;25;55771189
São João de Meriti;3305109;38;69745155
São João de Pirabas;1507474;10;53676618
São João del Rei;3162500;70;81758065
São João do Araguaia;1507508;19;93576309
São João do Arraial;2209971;62;56276015
São João do Caiuá;4124905;56;59398937
São João do Cariri;2514008;51;99455102
São João do Carú;2111029;8;191016083
São João do Itaperiú;4216354;71;84649371
São João do Ivaí;4125001;83;99549482
São João do Jaguaribe;2312502;1;489057455
São João do Manhuaçu;3162559;4;738118
São João do Manteninha;3162575;15;82544535
São João do Oeste;4216255;94;61862428
São João do Oriente;3162609;99;12490011
São João do Pacuí;3162658;70;53789797
São João do Paraíso;2111052;92;27152006
São João do Paraíso;3162708;12;44083262
São João do Pau d'Alho;3549300;33;31539763
São João do Piauí;2210003;52;8816129
São João do Polêsine;4318432;98;78486146
São João do Rio do Peixe;2500700;53;87216589
São João do Sabugi;2412104;10;74154602
São João do Soter;2111078;0;198246573
São João do Sul;4216404;91;64106464
São João do Tigre;2514107;54;5787981
São João do Triunfo;4125100;87;53787525
São João dos Patos;2111102;12;82610164
São João Evangelista;3162807;4;618592428
São João Nepomuceno;3162906;90;9842954
São Joaquim;4216503;10;90014394
São Joaquim da Barra;3549409;3;795028423
São Joaquim de Bicas;3162922;39;25171472
São Joaquim do Monte;2613305;61;21235744
São Jorge;4318440;43;5695982
São Jorge d'Oeste;4125209;38;642691
São Jorge do Ivaí;4125308;66;66040423
São Jorge do Patrocínio;4125357;57;28829799
São José;4216602;34;84679237
São José da Barra;3162948;48;89076193
São José da Bela Vista;3549508;86;13725557
São José da Boa Vista;4125407;12;91605883
São José da Coroa Grande;2613404;44;15017316
São José da Lagoa Tapada;2514206;12;62584287
São José da Laje;2708303;30;69341575
São José da Lapa;3162955;59;71104035
São José da Safira;3163003;21;46697168
São José da Tapera;2708402;44;59937125
São José da Varginha;3163102;34;52551293
São José da Vitória;2929354;45;22115495
São José das Missões;4318457;31;8386751
São José das Palmeiras;4125456;37;48862555
São José de Caiana;2514305;30;19134726
São José de Espinharas;2514404;57;82859536
São José de Mipibu;2412203;76;16392524
São José de Piranhas;2514503;95;99881344
São José de Princesa;2514552;63;11126328
São José de Ribamar;2111201;3;124304118
São José de Ubá;3305133;62;8738161
São José do Alegre;3163201;16;57465651
São José do Barreiro;3549607;23;84151735
São José do Belmonte;2613503;31;20087851
São José do Bonfim;2514602;61;3010202
São José do Brejo do Cruz;2514651;60;86477632
São José do Calçado;3204807;21;31670887
São José do Campestre;2412302;58;27362709
São José do Cedro;4216701;34;60001391
São José do Cerrito;4216800;73;4505988
São José do Divino;2210052;9;661453519
São José do Divino;3163300;72;45139004
São José do Egito;2613602;95;13096448
São José do Goiabal;3163409;59;56238173
São José do Herval;4318465;56;90493581
São José do Hortêncio;4318481;20;59064909
São José do Inhacorá;4318499;58;82179773
São José do Jacuípe;2929370;76;9241799
São José do Jacuri;3163508;20;44823607
São José do Mantimento;3163607;77;39792488
São José do Norte;4318507;88;8903326
São José do Ouro;4318606;72;23056427
São José do Peixe;2210102;11;14682011
São José do Piauí;2210201;48;78899922
São José do Povo;5107297;81;83642417
São José do Rio Claro;5107305;75;88183006
São José do Rio Pardo;3549706;97;68933758
São José do Rio Preto;3549805;26;7387423
São José do Sabugi;2514701;65;11665767
São José do Seridó;2412401;67;68334646
São José do Sul;4318614;45;29330034
São José do Vale do Rio Preto;3305158;45;65175908
São José do Xingu;5107354;10;41948602
São José dos Ausentes;4318622;2;768114965
São José dos Basílios;2111250;29;79356689
São José dos Campos;3549904;0;92383463
São José dos Cordeiros;2514800;67;76619999
São José dos Pinhais;4125506;27;30368046
São José dos Quatro Marcos;5107107;48;39268406
São José dos Ramos;2514453;45;29834884
São Julião;2210300;10;36289603
São Leopoldo;4318705;85;30052617
São Lourenço;3163706;33;42672901
São Lourenço da Mata;2613701;32;36523229
São Lourenço da Serra;3549953;92;6852194
São Lourenço do Oeste;4216909;62;21670508
São Lourenço do Piauí;2210359;99;75579264
São Lourenço do Sul;4318804;79;83870604
São Ludgero;4217006;97;34871019
São Luís;2111300;38;45175101
São Luís de Montes Belos;5220108;89;50984285
São Luís do Curu;2312601;20;69233784
São Luís do Paraitinga;3550001;22;57341067
São Luis do Piauí;2210375;87;26178314
São Luís do Quitunde;2708501;35;42319011
São Luís Gonzaga do Maranhão;2111409;60;998389
São Luiz;1400605;24;54349187
São Luíz do Norte;5220157;17;39462383
São Luiz Gonzaga;4318903;2;137948276
São Mamede;2514909;20;47249
São Manoel do Paraná;4125555;22;56696644
São Manuel;3550100;79;3779766
São Marcos;4319000;80;51354778
São Martinho;4217105;24;31101983
São Martinho;4319109;84;39739102
São Martinho da Serra;4319125;45;61268732
São Mateus;3204906;3;147003791
São Mateus do Maranhão;2111508;14;1989165
São Mateus do Sul;4125605;22;25978039
São Miguel;2412500;59;73186097
São Miguel Arcanjo;3550209;13;12045514
São Miguel da Baixa Grande;2210383;72;6197374
São Miguel da Boa Vista;4217154;58;16798328
São Miguel das Matas;2929404;96;12809005
São Miguel das Missões;4319158;74;9728954
São Miguel de Taipu;2515005;74;6031856
São Miguel do Aleixo;2807006;22;97408941
São Miguel do Anta;3163805;99;87446
São Miguel do Araguaia;5220207;36;29558614
São Miguel do Fidalgo;2210391;86;78349507
São Miguel do Gostoso;2412559;24;73838948
São Miguel do Guamá;1507607;22;99938687
São Miguel do Guaporé;1100320;34;7855703
São Miguel do Iguaçu;4125704;82;32828397
São Miguel do Oeste;4217204;16;98402248
São Miguel do Passa Quatro;5220264;81;8993624
São Miguel do Tapuio;2210409;87;18753284
São Miguel do Tocantins;1720200;4;924114761
São Miguel dos Campos;2708600;3;228890697
São Miguel dos Milagres;2708709;34;74837738
São Nicolau;4319208;29;94784527
São Patrício;5220280;5;41178435
São Paulo;3550308;31;72724473
São Paulo das Missões;4319307;4;144349692
São Paulo de Olivença;1303908;88;85621005
São Paulo do Potengi;2412609;98;24055991
São Pedro;2412708;33;89476607
São Pedro;3550407;53;51331302
São Pedro da Água Branca;2111532;24;73588703
São Pedro da Aldeia;3305208;17;68295989
São Pedro da Cipa;5107404;75;4175389
São Pedro da Serra;4319356;96;92220666
São Pedro da União;3163904;33;90922878
São Pedro das Missões;4319364;54;7193082
São Pedro de Alcântara;4217253;27;9818957
São Pedro do Butiá;4319372;84;74074108
São Pedro do Iguaçu;4125753;19;6500486
São Pedro do Ivaí;4125803;72;9090072
São Pedro do Paraná;4125902;81;62166755
São Pedro do Piauí;2210508;13;85399045
São Pedro do Suaçuí;3164100;8;97456261
São Pedro do Sul;4319406;32;66147388
São Pedro do Turvo;3550506;63;63575125
São Pedro dos Crentes;2111573;78;79921265
São Pedro dos Ferros;3164001;69;18863073
São Rafael;2412807;41;36611019
São Raimundo das Mangabeiras;2111607;49;38752056
São Raimundo do Doca Bezerra;2111631;46;98027083
São Raimundo Nonato;2210607;61;631398
São Roberto;2111672;44;4523338
São Romão;3164209;28;28959378
São Roque;3550605;67;92223766
São Roque de Minas;3164308;54;5539934
São Roque do Canaã;3204955;27;63548433
São Salvador do Tocantins;1720259;32;18703174
São Sebastião;2708808;86;20653486
São Sebastião;3550704;5;417224526
São Sebastião da Amoreira;4126009;14;41461572
São Sebastião da Bela Vista;3164407;32;71392365
São Sebastião da Boa Vista;1507706;31;26858657
São Sebastião da Grama;3550803;80;74734069
São Sebastião da Vargem Alegre;3164431;34;26854568
São Sebastião de Lagoa de Roça;2515104;3;712426468
São Sebastião do Alto;3305307;64;95931545
São Sebastião do Anta;3164472;71;2751338
São Sebastião do Caí;4319505;53;19751517
São Sebastião do Maranhão;3164506;5;354199932
São Sebastião do Oeste;3164605;9;728964812
São Sebastião do Paraíso;3164704;15;11614164
São Sebastião do Passé;2929503;96;6492181
São Sebastião do Rio Preto;3164803;68;69474628
São Sebastião do Rio Verde;3164902;22;10875075
São Sebastião do Tocantins;1720309;94;79714704
São Sebastião do Uatumã;1303957;62;71880115
São Sebastião do Umbuzeiro;2515203;39;70928031
São Sepé;4319604;72;73459925
São Simão;3550902;54;8373629
São Simão;5220405;62;99970083
São Thomé das Letras;3165206;61;20503162
São Tiago;3165008;50;51149838
São Tomás de Aquino;3165107;51;2196953
São Tomé;2412906;52;80175201
São Tomé;4126108;9;44744886
São Valentim;4319703;71;15765499
São Valentim do Sul;4319711;93;98993787
São Valério;1720499;95;27037781
São Valério do Sul;4319737;44;7966038
São Vendelino;4319752;89;69615882
São Vicente;2413003;70;91335764
São Vicente;3551009;27;13871682
São Vicente de Minas;3165305;46;59410917
São Vicente do Sul;4319802;33;85444035
São Vicente Ferrer;2111706;81;11844264
São Vicente Ferrer;2613800;47;696999
Sapé;2515302;69;25772185
Sapeaçu;2929602;60;55867714
Sapezal;5107875;14;40330808
Sapiranga;4319901;14;85300959
Sapopema;4126207;31;78718164
Sapucaí-Mirim;3165404;64;95992261
Sapucaia;1507755;81;2582215
Sapucaia;3305406;55;22331453
Sapucaia do Sul;4320008;12;11126098
Saquarema;3305505;95;22441569
Sarandi;4126256;56;82252162
Sarandi;4320107;97;45336517
Sarapuí;3551108;1;288833624
Sardoá;3165503;33;30062152
Sarutaiá;3551207;3;820286996
Sarzedo;3165537;52;76129712
Sátiro Dias;2929701;50;33040008
Satuba;2708907;12;19988789
Satubinha;2111722;19;67433376
Saubara;2929750;16;54953363
Saudade do Iguaçu;4126272;48;3918775
Saudades;4217303;69;36072287
Saúde;2929800;91;22199586
Schroeder;4217402;66;3045794
Seabra;2929909;78;22969878
Seara;4217501;99;7091487
Sebastianópolis do Sul;3551306;57;93906523
Sebastião Barros;2210623;48;41285658
Sebastião Laranjeiras;2930006;39;33885215
Sebastião Leal;2210631;28;5151111
Seberi;4320206;77;2246739
Sede Nova;4320230;30;76981987
Segredo;4320263;15;96805445
Selbach;4320305;22;32816735
Selvíria;5007802;35;33217036
Sem-Peixe;3165560;1;215097027
Sena Madureira;1200500;50;30450467
Senador Alexandre Costa;2111748;95;91982889
Senador Amaral;3165578;78;33685908
Senador Canedo;5220454;84;68554637
Senador Cortes;3165602;43;80105191
Senador Elói de Souza;2413102;91;18900255
Senador Firmino;3165701;49;93199275
Senador Georgino Avelino;2413201;9;150297311
Senador Guiomard;1200450;23;46989208
Senador José Bento;3165800;34;82140335
Senador José Porfírio;1507805;60;37168115
Senador La Rocque;2111763;24;77603798
Senador Modestino Gonçalves;3165909;9;817658739
Senador Pompeu;2312700;46;9602453
Senador Rui Palmeira;2708956;87;18577325
Senador Sá;2312809;11;92730337
Senador Salgado Filho;4320321;53;91613973
Sengés;4126306;39;73056333
Senhor do Bonfim;2930105;45;63507206
Senhora de Oliveira;3166006;18;3971418
Senhora do Porto;3166105;56;96299161
Senhora dos Remédios;3166204;11;23168926
Sentinela do Sul;4320354;63;2823881
Sento Sé;2930204;19;29154317
Serafina Corrêa;4320404;93;61960142
Sericita;3166303;81;3244207
Seridó;2515401;55;38745213
Seringueiras;1101500;34;14752843
Sério;4320453;46;40920959
Seritinga;3166402;45;419582
Seropédica;3305554;10;98374
Serra;3205002;8;860752651
Serra Alta;4217550;12;12416753
Serra Azul;3551405;6;115033694
Serra Azul de Minas;3166501;96;90731278
Serra Branca;2515500;6;605564804
Serra da Raiz;2515609;40;88856049
Serra da Saudade;3166600;74;66185401
Serra de São Bento;2413300;15;67743333
Serra do Mel;2413359;90;75102241
Serra do Navio;1600055;35;54409251
Serra do Ramalho;2930154;77;5514774
Serra do Salitre;3166808;44;7075728
Serra dos Aimorés;3166709;98;88892222
Serra Dourada;2930303;79;2322518
Serra Grande;2515708;75;57098931
Serra Negra;3551603;98;81402918
Serra Negra do Norte;2413409;28;89239265
Serra Nova Dourada;5107883;2;213817783
Serra Preta;2930402;91;69619639
Serra Redonda;2515807;96;51580236
Serra Talhada;2613909;4;498055922
Serrana;3551504;95;659483
Serrania;3166907;28;62331289
Serrano do Maranhão;2111789;58;3785513
Serranópolis;5220504;72;84306251
Serranópolis de Minas;3166956;89;51406195
Serranópolis do Iguaçu;4126355;57;48621255
Serranos;3167004;25;38786864
Serraria;2515906;40;41644916
Serrinha;2413508;50;69266026
Serrinha;2930501;78;45802912
Serrinha dos Pintos;2413557;71;80233677
Serrita;2614006;53;37173022
Serro;3167103;46;11307852
Serrolândia;2930600;89;28978201
Sertaneja;4126405;91;74068901
Sertânia;2614105;42;58205231
Sertanópolis;4126504;66;7337312
Sertão;4320503;26;47460634
Sertão Santana;4320552;54;88527798
Sertãozinho;2515930;71;49229902
Sertãozinho;3551702;75;648609
Sete Barras;3551801;26;78418599
Sete de Setembro;4320578;72;25045553
Sete Lagoas;3167202;65;93346855
Sete Quedas;5007703;51;25514474
Setubinha;3165552;15;53685151
Severiano de Almeida;4320602;53;1741732
Severiano Melo;2413607;11;45773114
Severínia;3551900;95;48451435
Siderópolis;4217600;55;66249272
Sidrolândia;5007901;62;3072483
Sigefredo Pacheco;2210656;79;87847189
Silva Jardim;3305604;24;11221044
Silvânia;5220603;31;51253579
Silvanópolis;1720655;46;19509548
Silveira Martins;4320651;30;84748021
Silveirânia;3167301;4;427904813
Silveiras;3552007;57;32578121
Silves;1304005;51;4567829
Silvianópolis;3167400;96;23735011
Simão Dias;2807105;46;42752781
Simão Pereira;3167509;72;3380361
Simões;2210706;41;797994
Simões Filho;2930709;48;4610699
Simolândia;5220686;37;17888961
Simonésia;3167608;21;53056111
Simplício Mendes;2210805;89;2165185
Sinimbu;4320677;65;12352154
Sinop;5107909;49;28737249
Siqueira Campos;4126603;64;82509859
Sirinhaém;2614204;39;84954584
Siriri;2807204;47;4608324
Sítio d'Abadia;5220702;16;14955964
Sítio do Mato;2930758;81;67208177
Sítio do Quinto;2930766;50;2565146
Sítio Novo;2111805;59;41814213
Sítio Novo;2413706;82;36691014
Sítio Novo do Tocantins;1720804;7;595701924
Sobradinho;2930774;43;82228088
Sobradinho;4320701;17;1983363
Sobrado;2515971;58;69565272
Sobral;2312908;99;6506206
Sobrália;3167707;55;94532586
Socorro;3552106;94;77371263
Socorro do Piauí;2210904;94;81851769
Solânea;2516003;1;414184817
Soledade;2516102;22;95997642
Soledade;4320800;82;5080156
Soledade de Minas;3167806;76;72340915
Solidão;2614402;67;50829557
Solonópole;2313005;84;30470102
Sombrio;4217709;68;62654465
Sonora;5007935;4;334518128
Sooretama;3205010;52;40231895
Sorocaba;3552205;38;5942358
Sorriso;5107925;88;74302027
Sossêgo;2516151;95;66523005
Soure;1507904;89;62464719
Sousa;2516201;56;98173356
Souto Soares;2930808;21;9851445
Sucupira;1720853;40;51210504
Sucupira do Norte;2111904;40;23629381
Sucupira do Riachão;2111953;33;5616318
Sud Mennucci;3552304;47;1459878
Sul Brasil;4217758;62;292784
Sulina;4126652;33;8688003
Sumaré;3552403;39;62092474
Sumé;2516300;23;3220478
Sumidouro;3305703;19;78663849
Surubim;2614501;49;6113973
Sussuapara;2210938;33;5222343
Suzanápolis;3552551;84;76393747
Suzano;3552502;36;14666939
Tabaí;4320859;6;269444315
Tabaporã;5107941;74;3299653
Tabapuã;3552601;69;15193603
Tabatinga;1304062;28;38587565
Tabatinga;3552700;40;93870145
Tabira;2614600;71;53042259
Taboão da Serra;3552809;50;43700624
Tabocas do Brejo Velho;2930907;11;41794331
Taboleiro Grande;2413805;59;8474663
Tabuleiro;3167905;77;70327402
Tabuleiro do Norte;2313104;29;96573646
Tacaimbó;2614709;17;709499
Tacaratu;2614808;35;85553867
Taciba;3552908;85;27791531
Tacima;2516409;85;68566598
Tacuru;5007950;94;47986802
Taguaí;3553005;64;8824057
Taguatinga;1720903;65;42725173
Taiaçu;3553104;95;10981499
Tailândia;1507953;4;836766629
Taió;4217808;18;20402579
Taiobeiras;3168002;99;5319438
Taipas do Tocantins;1720937;86;70193705
Taipu;2413904;71;1121992
Taiúva;3553203;17;51340097
Talismã;1720978;5;109888389
Tamandaré;2614857;5;473405809
Tamarana;4126678;72;35204341
Tambaú;3553302;37;85805111
Tamboara;4126702;55;96701904
Tamboril;2313203;97;34321629
Tamboril do Piauí;2210953;69;53699626
Tanabi;3553401;22;72387409
Tangará;2414001;26;11931557
Tangará;4217907;54;34987583
Tangará da Serra;5107958;22;99775559
Tanguá;3305752;53;68966309
Tanhaçu;2931004;58;42054002
Tanque d'Arca;2709004;54;1363734
Tanque do Piauí;2210979;67;97891574
Tanque Novo;2931053;24;67701685
Tanquinho;2931103;52;3946094
Taparuba;3168051;27;57982366
Tapauá;1304104;97;19926927
Tapejara;4126801;71;85310687
Tapejara;4320909;97;17686126
Tapera;4321006;79;5333993
Taperoá;2516508;38;82293191
Taperoá;2931202;11;71796803
Tapes;4321105;39;62571112
Tapira;3168101;22;96303023
Tapira;4126900;25;18330291
Tapiraí;3168200;8;24420752
Tapiraí;3553500;94;10204422
Tapiramutá;2931301;16;17365785
Tapiratiba;3553609;67;56943123
Tapurah;5108006;21;7713895
Taquara;4321204;74;10866315
Taquaraçu de Minas;3168309;85;40211515
Taquaral;3553658;15;9830416
Taquaral de Goiás;5221007;49;99881426
Taquarana;2709103;68;24541997
Taquari;4321303;38;54757
Taquaritinga;3553708;36;88371911
Taquaritinga do Norte;2615003;81;19831258
Taquarituba;3553807;74;70230995
Taquarivaí;3553856;39;9471016
Taquaruçu do Sul;4321329;91;17101266
Taquarussu;5007976;62;94779053
Tarabai;3553906;10;63540694
Tarauacá;1200609;96;20335618
Tarrafas;2313252;12;14245186
Tartarugalzinho;1600709;84;20578248
Tarumã;3553955;19;23725187
Tarumirim;3168408;37;23344938
Tasso Fragoso;2112001;65;64011962
Tatuí;3554003;36;5680007
Tauá;2313302;97;23698766
Taubaté;3554102;78;62707888
Tavares;2516607;55;69987004
Tavares;4321352;56;5004185
Tefé;1304203;73;90672876
Teixeira;2516706;20;42167744
Teixeira de Freitas;2931350;86;92307232
Teixeira Soares;4127007;77;91721545
Teixeiras;3168507;87;53085866
Teixeirópolis;1101559;38;72177681
Tejuçuoca;2313351;59;53086226
Tejupá;3554201;11;9117207
Telêmaco Borba;4127106;96;42841698
Telha;2807303;59;10166848
Tenente Ananias;2414100;41;6538057
